,tweet id,text,created at,preprocessed tweets,sentiment scores,sentiment
442,9.97798e+17,@REVERSALYOUTUBE U need to buy Pokémon lets go eevee rigth now 🙆🏻‍♂️,2018-05-19 11:15:19+00:00,@user U need to buy Pokémon lets go eevee rigth now 🙆🏻‍♂️,[0.08032084 0.6608782  0.25880107],Neutral
443,9.9778e+17,Anyone know when Pokémon switch is going to be announced? #pokemonswitch #PokemonLetsGoPikachu #leaks https://t.co/OIo7ApoPOC,2018-05-19 10:03:23+00:00,Anyone know when Pokémon switch is going to be announced? #pokemonswitch #PokemonLetsGoPikachu #leaks http,[0.0128229  0.8909117  0.09626549],Neutral
444,9.97683e+17,"For whomst' it may concern,
The next Pokemon games are heavily rumored to be remakes of Pokemon Yellow and some have said that the titles of the games are.
Pokemon: LETS GO! Pikachu
And 
Pokemon: LETS GO! Eeevee",2018-05-19 03:38:22+00:00,"For whomst' it may concern,
The next Pokemon games are heavily rumored to be remakes of Pokemon Yellow and some have said that the titles of the games are.
Pokemon: LETS GO! Pikachu
And 
Pokemon: LETS GO! Eeevee",[0.01002463 0.7350648  0.25491044],Neutral
445,9.97681e+17,Pokemon Lets go Pikachu &amp; Pokemon Lets go Evee Discussion (Another Podcast): https://t.co/vi6WZG73lc via @YouTube,2018-05-19 03:29:40+00:00,Pokemon Lets go Pikachu &amp; Pokemon Lets go Evee Discussion (Another Podcast): http via @user,[0.00291703 0.69165564 0.30542743],Neutral
446,9.97658e+17,My phone is gonna die cause I forgot my charger at home...I’m gonna freak if pokemon news comes out and I miss it &gt;:( #PokemonLetsGo,2018-05-19 02:01:25+00:00,My phone is gonna die cause I forgot my charger at home...I’m gonna freak if pokemon news comes out and I miss it &gt;:( #PokemonLetsGo,[0.9096919  0.07511093 0.01519713],Negative
447,9.97658e+17,Rumors swirl for Pokemon Lets Go Pikachu and Lets go Eevee as Nintendo registers domains for them #pikachu https://t.co/GMZi1JeQzG - Get your [Free] content here: https://t.co/bvizZcFoWZ.,2018-05-19 02:01:19+00:00,Rumors swirl for Pokemon Lets Go Pikachu and Lets go Eevee as Nintendo registers domains for them #pikachu http - Get your [Free] content here: http,[0.00402179 0.70552266 0.29045552],Neutral
448,9.97655e+17,"🔥🔥🔥🔥🔥
WE'RE GOING BACK TO THAT REAL LEAK WITH LET'S GO! MEOWTH 
. . . and finding a Voodoo Mew! 

WHAT'S IN THE MYSTERY BOX PIKACHU &amp; EEVEE?! 
IT'S MEOWTH! #Leaks

What's the Mystery of Voodoo Mew ~ see the Anime: I Choose You!
#PokemonLetsGOPikachu #PokemonLetsGOEevee #Mew https://t.co/ho7gyD1CVc",2018-05-19 01:48:14+00:00,"🔥🔥🔥🔥🔥
WE'RE GOING BACK TO THAT REAL LEAK WITH LET'S GO! MEOWTH 
. . . and finding a Voodoo Mew! 

WHAT'S IN THE MYSTERY BOX PIKACHU &amp; EEVEE?! 
IT'S MEOWTH! #Leaks

What's the Mystery of Voodoo Mew ~ see the Anime: I Choose You!
#PokemonLetsGOPikachu #PokemonLetsGOEevee #Mew http",[0.00433523 0.1843517  0.81131315],Positive
449,9.97651e+17,"Matsuda posted a picture of a electric train.

In G/S/C/HG/SS you can take a magnet train to Kanto.

#PokemonLetsGo confirmed https://t.co/7A2d3rDbS7",2018-05-19 01:30:58+00:00,"Matsuda posted a picture of a electric train.

In G/S/C/HG/SS you can take a magnet train to Kanto.

#PokemonLetsGo confirmed http",[0.00535291 0.7794801  0.21516697],Neutral
450,9.97645e+17,NEW POKEMON LET'S GO HINT? Pokemon Switch News - https://t.co/5J3WgEkH7B,2018-05-19 01:06:36+00:00,NEW POKEMON LET'S GO HINT? Pokemon Switch News - http,[0.00298353 0.5938717  0.40314493],Neutral
451,9.97634e+17,"LOOK WHAT I'VE GOT! 😁 A DEXNAV GEN 8 POKEDEX LEAK!

😱  Gorochu: the Lightning Strike Pokémon and the evolve form of Pikachu. Its lightning strikes are so violent that they can crush the ground beneath it.

Gorochu type ⚡️/⛰️

#PokemonSwitch #Leaks #PokemonLetsGOPikachu https://t.co/bXNgVk75HM",2018-05-19 00:24:03+00:00,"LOOK WHAT I'VE GOT! 😁 A DEXNAV GEN 8 POKEDEX LEAK!

😱  Gorochu: the Lightning Strike Pokémon and the evolve form of Pikachu. Its lightning strikes are so violent that they can crush the ground beneath it.

Gorochu type ⚡️/⛰️

#PokemonSwitch #Leaks #PokemonLetsGOPikachu http",[0.00709247 0.13907313 0.85383433],Positive
452,9.97626e+17,"I know I'm sort of late on this but if you wanna know my thoughts on the #PokemonLetsGo Leaks/Rumors info:

I'm alright with it but only if the Go Integration to gameplay is only to throwing PokeBalls
If you changed the battles to be like Go then I'll have a problem with that.",2018-05-18 23:52:23+00:00,"I know I'm sort of late on this but if you wanna know my thoughts on the #PokemonLetsGo Leaks/Rumors info:

I'm alright with it but only if the Go Integration to gameplay is only to throwing PokeBalls
If you changed the battles to be like Go then I'll have a problem with that.",[0.17770691 0.7516919  0.07060134],Neutral
453,9.97624e+17,This pokemon Lets go Eevee and Pikachu thing is so weird to me. The names are just dumb enough that Nintendo would do it and the first HD pokemon game being a Red/Blue/Green/Yellow remake makes sense but like I dont know how I feel about it considering how ORAS sucked,2018-05-18 23:42:40+00:00,This pokemon Lets go Eevee and Pikachu thing is so weird to me. The names are just dumb enough that Nintendo would do it and the first HD pokemon game being a Red/Blue/Green/Yellow remake makes sense but like I dont know how I feel about it considering how ORAS sucked,[0.8496894  0.13935101 0.01095954],Negative
454,9.97606e+17,"""Pokemon yellow version... I haven't heard that name in years...""

#PokemonLetsGo #PokemonGO #Pokemon https://t.co/RWbxbFUEMw",2018-05-18 22:33:51+00:00,"""Pokemon yellow version... I haven't heard that name in years...""

#PokemonLetsGo #PokemonGO #Pokemon http",[0.10299681 0.65471834 0.24228488],Neutral
455,9.97591e+17,"On tonight's Break Down Podcast, #Pokémon rumors are all over right now. What do we think of the #PokémonLetsGoPikachu and #PokémonLetsGoEevee rumors? Tune in at 8:30 P.M. CST! SET A REMINDER: https://t.co/zkwajWZB3W https://t.co/iSwc1fIqjI",2018-05-18 21:31:54+00:00,"On tonight's Break Down Podcast, #Pokémon rumors are all over right now. What do we think of the #PokémonLetsGoPikachu and #PokémonLetsGoEevee rumors? Tune in at 8:30 P.M. CST! SET A REMINDER: http http",[0.01874219 0.8807524  0.10050543],Neutral
456,9.97573e+17,Apparently there are Pikachu &amp; Eevee themed drinks being advertised at the Pokémon Café in Japan...🤔 #PokemonLetsGoPikachu #PokemonLetsGoEevee ?? https://t.co/VGaeOI19Ef,2018-05-18 20:22:29+00:00,Apparently there are Pikachu &amp; Eevee themed drinks being advertised at the Pokémon Café in Japan...🤔 #PokemonLetsGoPikachu #PokemonLetsGoEevee ?? http,[0.00775445 0.706045   0.28620052],Neutral
457,9.97573e+17,"So with the #PokemonLetsGoPikachu and #PokemonLetsGoEevee announcement coming soon I wanted to post who my favorite Pokemon for each type were. Lets see yours!

#Pokemon https://t.co/Yofqk43uu9",2018-05-18 20:21:44+00:00,"So with the #PokemonLetsGoPikachu and #PokemonLetsGoEevee announcement coming soon I wanted to post who my favorite Pokemon for each type were. Lets see yours!

#Pokemon http",[0.0035596 0.3029863 0.6934542],Positive
458,9.97568e+17,"RUMOR: Pokemon Lets Go Pikachu &amp; Eevee Discussion (News, Theory, Reaction, Thoughts &amp; Speculations): https://t.co/HTE2n6EKRJ via",2018-05-18 20:00:33+00:00,"RUMOR: Pokemon Lets Go Pikachu &amp; Eevee Discussion (News, Theory, Reaction, Thoughts &amp; Speculations): http via",[0.00467068 0.89478827 0.10054105],Neutral
459,9.97557e+17,Pointing to... YELLOW? They are playin with us now #PokemonSwitch #PokemonLetsGo https://t.co/4xu2w4AD0J,2018-05-18 19:20:09+00:00,Pointing to... YELLOW? They are playin with us now #PokemonSwitch #PokemonLetsGo http,[0.02670318 0.75364465 0.2196522 ],Neutral
460,9.97557e+17,"#Pokémon Let’s Go! #trademarks appear amid Switch game rumors
Could these be the Pokémon Switch games after all?
https://t.co/UAS0r18whM https://t.co/9pxSvH43uB",2018-05-18 19:17:01+00:00,"#Pokémon Let’s Go! #trademarks appear amid Switch game rumors
Could these be the Pokémon Switch games after all?
https://t.co/UAS0r18whM http",[0.00212968 0.22368243 0.7741879 ],Positive
461,9.97549e+17,"Here it is, a person who thinks the ""pokemon lets go pikachu/eevee"" ""leaks"" are completely real https://t.co/gP4VGUWUFi",2018-05-18 18:46:15+00:00,"Here it is, a person who thinks the ""pokemon lets go pikachu/eevee"" ""leaks"" are completely real http",[0.55732995 0.3996505  0.04301952],Negative
462,9.97548e+17,"Trying to avoid reading too much about #PokemonLetsGo because my hopes are up and if it turns out to be false I will be genuinely disappointed at this point.  WANT.
#PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee 
#Pokemon https://t.co/CE4cB5nGi6",2018-05-18 18:40:35+00:00,"Trying to avoid reading too much about #PokemonLetsGo because my hopes are up and if it turns out to be false I will be genuinely disappointed at this point.  WANT.
#PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee 
#Pokemon http",[0.72488815 0.2155976  0.05951411],Negative
463,9.97541e+17,"why the fuck would the new pokemon games be called ""POKEMON LETS GO PIKACHU/EEVEE"" thats just fucking dumb",2018-05-18 18:15:08+00:00,"why the fuck would the new pokemon games be called ""POKEMON LETS GO PIKACHU/EEVEE"" thats just fucking dumb",[0.9144487  0.07312698 0.01242433],Negative
464,9.97538e+17,@Rigpop420 Check Instagram. Pokemongoapp just posted that Charmander will be available to catch tomorrow. Potential Pokemon Lets Go Pikachu/Eevee announcement then?,2018-05-18 18:02:48+00:00,@user Check Instagram. Pokemongoapp just posted that Charmander will be available to catch tomorrow. Potential Pokemon Lets Go Pikachu/Eevee announcement then?,[0.0023695 0.5826269 0.4150037],Neutral
465,9.97538e+17,"A REAL LEAKS APPEARS! 🔥 

SORRY, ONLY @ SUBSCRIBE STAR ✨ BECAUSE @Rigpop420 Misused MEGAS Filtered LEAK and said and I quote: ""He found another 'leak' from somebody (ME) claiming they know stuff about this upcoming game.""

🔥 🔥🔥🔥🔥
#PokemonSwitch #Leaks #PokemonLetsGOEevee https://t.co/syoDkucvPB",2018-05-18 18:01:55+00:00,"A REAL LEAKS APPEARS! 🔥 

SORRY, ONLY @ SUBSCRIBE STAR ✨ BECAUSE @user Misused MEGAS Filtered LEAK and said and I quote: ""He found another 'leak' from somebody (ME) claiming they know stuff about this upcoming game.""

🔥 🔥🔥🔥🔥
#PokemonSwitch #Leaks #PokemonLetsGOEevee http",[0.03176189 0.40696135 0.5612767 ],Positive
466,9.97537e+17,Pokémon: Let's Go! for Switch LEAKS! Everything You Need to Know - Game News - Game Retina - Visit: https://t.co/qYcp0IO1Nx https://t.co/xEqOwLZ8El,2018-05-18 17:58:02+00:00,Pokémon: Let's Go! for Switch LEAKS! Everything You Need to Know - Game News - Game Retina - Visit: http http,[0.00190457 0.23132162 0.76677376],Positive
467,9.97525e+17,#PokemonLetsGoPikachu you know that image of the Pikachu shaking its head with the weird tail i think this could be the turbo tail pikachu as in this supposed rumour what do you guys think https://t.co/cskPINzJlP,2018-05-18 17:12:55+00:00,#PokemonLetsGoPikachu you know that image of the Pikachu shaking its head with the weird tail i think this could be the turbo tail pikachu as in this supposed rumour what do you guys think http,[0.04722992 0.87145525 0.08131482],Neutral
468,9.97522e+17,#PokemonLetsGoPikachu hey guys remember this pikachu and how it's tail is straight and has a bump there was a leak that i found on ruffled rowlets latest video where it's says that a special pikavhu with a turbo tail will be able to evolve into gorochu https://t.co/SrRWfO54yf,2018-05-18 16:59:19+00:00,#PokemonLetsGoPikachu hey guys remember this pikachu and how it's tail is straight and has a bump there was a leak that i found on ruffled rowlets latest video where it's says that a special pikavhu with a turbo tail will be able to evolve into gorochu http,[0.01052487 0.6949714  0.29450366],Neutral
469,9.97522e+17,"I swear, the fact that #PokemonLetsGo use #Eevee and #Pikachu the faces of the new Generation — and seem to be trying to push Eevee as a new mascot — reminds me of that Shoujo manga #MagicalPokemonJourney, where I think a Pikachu and Eevee were the two main Pokemon",2018-05-18 16:57:35+00:00,"I swear, the fact that #PokemonLetsGo use #Eevee and #Pikachu the faces of the new Generation — and seem to be trying to push Eevee as a new mascot — reminds me of that Shoujo manga #MagicalPokemonJourney, where I think a Pikachu and Eevee were the two main Pokemon",[0.12710537 0.6871694  0.18572518],Neutral
470,9.97521e+17,HOLD UP! What if the Rainbow Rocket Post Game in Ultra Sun and Ultra Moon was a setup for the rumoured “Let’s Go Pikachu” and “Lets go Eevee” and then have those games be Kanto SEQUELS with the main antagonists being Team Rainbow Rocket :O #pokemon #PokemonLetsGoPikachu,2018-05-18 16:54:52+00:00,HOLD UP! What if the Rainbow Rocket Post Game in Ultra Sun and Ultra Moon was a setup for the rumoured “Let’s Go Pikachu” and “Lets go Eevee” and then have those games be Kanto SEQUELS with the main antagonists being Team Rainbow Rocket :O #pokemon #PokemonLetsGoPikachu,[0.00636404 0.55803025 0.4356056 ],Neutral
471,9.97517e+17,Out of all the thumbnails that @aanike09 has recently given me... I decide to use the one that he's given me most recently first 😂 A Pokemon Lets Go Pikachu &amp; Eevee video as well as a Pokemon GO video coming out at 2pm EST! Stay tuned! RT's are appreciated! https://t.co/RN2rS1AMXc,2018-05-18 16:38:34+00:00,Out of all the thumbnails that @user has recently given me... I decide to use the one that he's given me most recently first 😂 A Pokemon Lets Go Pikachu &amp; Eevee video as well as a Pokemon GO video coming out at 2pm EST! Stay tuned! RT's are appreciated! http,[0.00159455 0.11819983 0.88020563],Positive
472,9.97511e+17,"Episode 6 is live now. This episode is all about games games games, including the latest Pokémon and Star Fox rumors!!! #Nintendo #NintendoSwitch #kuribosshoe #podcast #pokemon #starfox #pokemonletsgo https://t.co/aLRzQoQopM",2018-05-18 16:15:00+00:00,"Episode 6 is live now. This episode is all about games games games, including the latest Pokémon and Star Fox rumors!!! #Nintendo #NintendoSwitch #kuribosshoe #podcast #pokemon #starfox #pokemonletsgo http",[0.0021099  0.27495748 0.7229326 ],Positive
473,9.97511e+17,Would you rather #PokemonLetsGoPikachu and #PokemonLetsGoEevee have new starter pokemon or Gen 1 starter pokemon? #PokemonSwitch #Pokemon #PokemonNews,2018-05-18 16:13:58+00:00,Would you rather #PokemonLetsGoPikachu and #PokemonLetsGoEevee have new starter pokemon or Gen 1 starter pokemon? #PokemonSwitch #Pokemon #PokemonNews,[0.00778866 0.8088468  0.18336447],Neutral
474,9.9751e+17,@aDrive_tK But what if Pokémon Lets Go Pikachu/Eevee has more than one save slot🤔,2018-05-18 16:10:49+00:00,@user But what if Pokémon Lets Go Pikachu/Eevee has more than one save slot🤔,[0.01342341 0.81017685 0.17639978],Neutral
475,9.97496e+17,"We become used to Alola’s culture pretty soon in the game and we really wanted to become part of it.
This is my “review” of plot and characters of the seventh generation 👇🏻
https://t.co/LbZ0et9Jxc
#USUM #Alola #Pokémon #PokémonSwitch #PokémonLetsGoPikachu #GameFreak #Nintendo",2018-05-18 15:14:55+00:00,"We become used to Alola’s culture pretty soon in the game and we really wanted to become part of it.
This is my “review” of plot and characters of the seventh generation 👇🏻
https://t.co/LbZ0et9Jxc
#USUM #Alola #Pokémon #PokémonSwitch #PokémonLetsGoPikachu #GameFreak #Nintendo",[0.01417268 0.48355243 0.502275  ],Positive
476,9.97494e+17,"Next week is looking real good for #PokemonSwitch. 😉
#PokemonLetsGoPikachu #PokemonLetsGoEevee #FingersCrossed.",2018-05-18 15:09:42+00:00,"Next week is looking real good for #PokemonSwitch. 😉
#PokemonLetsGoPikachu #PokemonLetsGoEevee #FingersCrossed.",[0.0012546  0.01457857 0.9841669 ],Positive
477,9.9749e+17,4 NEW POKEMON DISCOVERED! Unreleased New Pokemon Revealed! Pokemon Let's Go Pikachu New Pokemon?? - https://t.co/BtPqmfbOKW,2018-05-18 14:53:38+00:00,4 NEW POKEMON DISCOVERED! Unreleased New Pokemon Revealed! Pokemon Let's Go Pikachu New Pokemon?? - http,[0.00190562 0.2749025  0.72319186],Positive
478,9.97478e+17,"Pokemon Lets Go Eevee and Lets Go Pikachu.

I feel this should seal the validity of the E3 leak now.

Its gotten too many super specific details correct for it all to just be coincidence.",2018-05-18 14:06:08+00:00,"Pokemon Lets Go Eevee and Lets Go Pikachu.

I feel this should seal the validity of the E3 leak now.

Its gotten too many super specific details correct for it all to just be coincidence.",[0.02470235 0.33465207 0.6406455 ],Positive
479,9.97476e+17,"How every no “Pokemon lets go pikachu” (so I kinda hope this is real as personally I don’t like that name, it associates the series to close with the mobile GO game which whilst popular is a bad Pokemon game)",2018-05-18 13:54:42+00:00,"How every no “Pokemon lets go pikachu” (so I kinda hope this is real as personally I don’t like that name, it associates the series to close with the mobile GO game which whilst popular is a bad Pokemon game)",[0.86940145 0.11692728 0.01367126],Negative
480,9.97472e+17,"My finished Alolan Raichu! Follow me on Instagram! https://t.co/NevfkSD1Ml

#art #artist #artwork #drawing #sketch #sketchbook #color #prismacolor #videogames #gamer #nintendo #NintendoSwitch #pokemon #pokemongo #fanart #pokemonart #pokemonfanart #raichu #PokemonLetsGoPikachu https://t.co/B5gUpt423I",2018-05-18 13:42:00+00:00,My finished Alolan Raichu! Follow me on Instagram! http #artist #artwork #drawing #sketch #sketchbook #color #prismacolor #videogames #gamer #nintendo #NintendoSwitch #pokemon #pokemongo #fanart #pokemonart #pokemonfanart #raichu #PokemonLetsGoPikachu http,[0.00361692 0.41210425 0.5842788 ],Positive
481,9.97463e+17,That would be sooooo cool if this was true! #PokemonLetsGo https://t.co/MiinipATjx,2018-05-18 13:05:43+00:00,That would be sooooo cool if this was true! #PokemonLetsGo http,[0.00230516 0.01239927 0.98529553],Positive
482,9.97455e+17,"Call of Duty Black Out, Final Fantasy VII Remake, Pokemon Lets Go! | This Week In Gaming https://t.co/5Nll39XIVj https://t.co/hyqbDkXupL",2018-05-18 12:32:57+00:00,"Call of Duty Black Out, Final Fantasy VII Remake, Pokemon Lets Go! | This Week In Gaming http http",[0.00271474 0.59616095 0.40112442],Neutral
483,9.97449e+17,Pokemon Lets Go Bidoof,2018-05-18 12:07:13+00:00,Pokemon Lets Go Bidoof,[0.01111811 0.32783604 0.66104585],Positive
484,9.97448e+17,"If that Pokemon leak turns out to be real, I'll be dissapointed that some weasel managed to spoil this big reveal #E32018 #PokemonLetsGo https://t.co/N3oL3HzYfZ",2018-05-18 12:05:18+00:00,"If that Pokemon leak turns out to be real, I'll be dissapointed that some weasel managed to spoil this big reveal #E32018 #PokemonLetsGo http",[0.8357762  0.14059775 0.02362598],Negative
485,9.97436e+17,Oh and one last thing. There was a leak ages ago talking about tradition vs innovation. What if that's talking about Pikachu (mascot of Pokémon) vs Eevee (Evolution Pokémon) #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee,2018-05-18 11:18:53+00:00,Oh and one last thing. There was a leak ages ago talking about tradition vs innovation. What if that's talking about Pikachu (mascot of Pokémon) vs Eevee (Evolution Pokémon) #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee,[0.0122572  0.79316497 0.19457789],Neutral
486,9.97434e+17,"We saw that for a few months now, hints everywhere.

It's pretty funny :) 

It tells you all you need to know and I'm glad about it because Pikachu and Eevee are fantastic. Eevee deserves to be a co-star of the franchise :) 

#PokemonSwitch #PokemonGO  #Pokemon #PokemonLetsGo https://t.co/tVb1Py4lqG",2018-05-18 11:09:46+00:00,"We saw that for a few months now, hints everywhere.

It's pretty funny :) 

It tells you all you need to know and I'm glad about it because Pikachu and Eevee are fantastic. Eevee deserves to be a co-star of the franchise :) 

#PokemonSwitch #PokemonGO  #Pokemon #PokemonLetsGo http",[0.00376689 0.04012294 0.95611024],Positive
487,9.97434e+17,Hmm... this is interesting. Shoutout to @TheNintentrolls and AnswerQuestionsGuy for showing me this! #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/wQbuSvozuW,2018-05-18 11:09:32+00:00,Hmm... this is interesting. Shoutout to @user and AnswerQuestionsGuy for showing me this! #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee http,[0.00156763 0.01968814 0.9787443 ],Positive
488,9.97421e+17,"I think there can be no better revelation about a return of Pokémon Yellow 🤣
#PokémonSwitch #PokémonLetsGo #NintendoSwitch https://t.co/W96ImunquE",2018-05-18 10:18:18+00:00,"I think there can be no better revelation about a return of Pokémon Yellow 🤣
#PokémonSwitch #PokémonLetsGo #NintendoSwitch http",[0.00514805 0.06323519 0.93161684],Positive
489,9.9742e+17,"I will not be able to wait beyond 2018. I will decompose if not. 😭 @Junichi_Masuda @Pokemon @Pokemon_cojp 

#PokémonSwitch #PokémonLetsGo #NintendoSwitch https://t.co/aQ0MayWY5b",2018-05-18 10:12:51+00:00,"I will not be able to wait beyond 2018. I will decompose if not. 😭 @user @user @user 

#PokémonSwitch #PokémonLetsGo #NintendoSwitch http",[0.71587765 0.23027845 0.05384399],Negative
490,9.97416e+17,"If Pokemon Let's Go is based on Pokemon Yellow, does that mean we'll see the return of Team Rocket? Not just the grunts, I'm talking about Jessie and James! #PokemonLetsGo #PokemonLetsGoPikachu #PokemonSwitch #NintendoSwitch https://t.co/wluVOKIKzi",2018-05-18 09:56:17+00:00,"If Pokemon Let's Go is based on Pokemon Yellow, does that mean we'll see the return of Team Rocket? Not just the grunts, I'm talking about Jessie and James! #PokemonLetsGo #PokemonLetsGoPikachu #PokemonSwitch #NintendoSwitch http",[0.00719507 0.47320643 0.51959854],Positive
491,9.97415e+17,A bould prediction: the #PokemonLetsGo games are made to learn/experiment with what gamefreak can and/or wants to do with the Switch. Then the gen 8 games will follow building on the experience of previous ones. They don't want to repeat the mistakes with xy.,2018-05-18 09:53:55+00:00,A bould prediction: the #PokemonLetsGo games are made to learn/experiment with what gamefreak can and/or wants to do with the Switch. Then the gen 8 games will follow building on the experience of previous ones. They don't want to repeat the mistakes with xy.,[0.04614772 0.82707953 0.12677267],Neutral
492,9.97408e+17,@SylvainPaley Possiblement oui : https://t.co/krPFBfgmXg,2018-05-18 09:25:36+00:00,@user Possiblement oui : http,[0.02594963 0.8796344  0.09441593],Neutral
493,9.974e+17,"Oh I hope so, fed up of this waiting thing 😂 #impatient #gottacatchemall #PokemonLetsGoPikachu #PokemonLetsGoEevee #pokemonswitch #hurryup https://t.co/IJercSzee2",2018-05-18 08:54:24+00:00,"Oh I hope so, fed up of this waiting thing 😂 #impatient #gottacatchemall #PokemonLetsGoPikachu #PokemonLetsGoEevee #pokemonswitch #hurryup http",[0.27793744 0.27894524 0.44311726],Positive
494,9.97384e+17,"Oh oh... this is suspicious... we are waiting for you, May 21 👀
#pokemondirect #PokemonLetsGoPikachu #PokemonLetsGo #eevee #PokemonSwitch https://t.co/6tIQSUoIXd",2018-05-18 07:52:25+00:00,"Oh oh... this is suspicious... we are waiting for you, May 21 👀
#pokemondirect #PokemonLetsGoPikachu #PokemonLetsGo #eevee #PokemonSwitch http",[0.02499361 0.5378591  0.43714726],Neutral
495,9.97376e+17,Good decks in my adventures inti the Pokemon Card Game #Pokemon #PokemonLetsGo #pokemongo #PokemonTCG #Beginner #newdecks https://t.co/8QmnImYH9e,2018-05-18 07:19:18+00:00,Good decks in my adventures inti the Pokemon Card Game #Pokemon #PokemonLetsGo #pokemongo #PokemonTCG #Beginner #newdecks http,[0.00179493 0.07319539 0.92500955],Positive
496,9.97368e+17,@Nintenderos Pokemon Lets Go Jirachi Confirmed,2018-05-18 06:48:08+00:00,@user Pokemon Lets Go Jirachi Confirmed,[0.00384527 0.58226824 0.4138865 ],Neutral
497,9.9736e+17,Pokemon Let’s Go! Pikachu and Eevee Both Reboots and Generation 8?! (Pokemon Switch Theory) https://t.co/TNqWvpSPBH,2018-05-18 06:15:31+00:00,Pokemon Let’s Go! Pikachu and Eevee Both Reboots and Generation 8?! (Pokemon Switch Theory) http,[0.00189971 0.26335227 0.73474795],Positive
498,9.97351e+17,"Current Raid Bosses out. 

#PokemonGO #PokemonGOCommunityDay #Pokemon #PokemonGo #PokemonLetsGoPikachu #PokemonLetsGoPikachu #PokemonGoFest2018 https://t.co/SBHmXMQdD3",2018-05-18 05:40:40+00:00,"Current Raid Bosses out. 

#PokemonGO #PokemonGOCommunityDay #Pokemon #PokemonGo #PokemonLetsGoPikachu #PokemonLetsGoPikachu #PokemonGoFest2018 http",[0.00590192 0.65228117 0.341817  ],Neutral
499,9.97349e+17,Thoughts on #PokemonLetsGo ? #Pokemon #Switch #Nintendo,2018-05-18 05:31:17+00:00,Thoughts on #PokemonLetsGo ? #Pokemon #Switch #Nintendo,[0.00705928 0.7073553  0.28558552],Neutral
500,9.97332e+17,"It’s brilliant planning from Game Freak with the name #PokemonLetsGo. 

If the games are poorly received, then they can just be classed as spin offs, if they do well, welcome to your new name Pokemon.",2018-05-18 04:23:37+00:00,"It’s brilliant planning from Game Freak with the name #PokemonLetsGo. 

If the games are poorly received, then they can just be classed as spin offs, if they do well, welcome to your new name Pokemon.",[0.01433165 0.08351869 0.9021496 ],Positive
501,9.97325e+17,What if #PokemonLetsGoPikachu and #PokemonLetsGoEevee was made for #Nintendo3DS and a teaser for #PokemonSwitch on the same day? The eighth generation of #Pokémon is still far away. Reminds me of when people thought R/S remakes for 3DS would be made after B2/W2 instead of X/Y,2018-05-18 03:54:27+00:00,What if #PokemonLetsGoPikachu and #PokemonLetsGoEevee was made for #Nintendo3DS and a teaser for #PokemonSwitch on the same day? The eighth generation of #Pokémon is still far away. Reminds me of when people thought R/S remakes for 3DS would be made after B2/W2 instead of X/Y,[0.04431154 0.79989165 0.15579689],Neutral
502,9.97321e+17,"Anybody else think that all of the unreleased/ unfinished gen 1 pokemon being talked about recently could be a hint towards new Kanto pokemom, assuming #PokemonLetsGoPikachu is real.",2018-05-18 03:41:23+00:00,"Anybody else think that all of the unreleased/ unfinished gen 1 pokemon being talked about recently could be a hint towards new Kanto pokemom, assuming #PokemonLetsGoPikachu is real.",[0.03799684 0.8475904  0.11441289],Neutral
503,9.9732e+17,gonna make a 40 minute speculation video on pokemon lets go despite only knowing the name,2018-05-18 03:35:15+00:00,gonna make a 40 minute speculation video on pokemon lets go despite only knowing the name,[0.09757768 0.7401785  0.16224374],Neutral
504,9.97318e+17,Getting ready for Switch 🤟🏻😍 #Pokemon #Switch #Nintendo #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/I1hi0PZxIi,2018-05-18 03:28:26+00:00,Getting ready for Switch 🤟🏻😍 #Pokemon #Switch #Nintendo #PokemonLetsGoPikachu #PokemonLetsGoEevee http,[0.00119901 0.03114293 0.96765804],Positive
505,9.97307e+17,@Nessandcompany pokemon lets go staryu and starmie versions,2018-05-18 02:44:17+00:00,@user pokemon lets go staryu and starmie versions,[0.00830883 0.73102254 0.26066864],Neutral
506,9.97307e+17,"Japanese Pokémon channel (YT) posted this about 20 minutes ago. 
You know that this is what we'll get in next games and beyond, don't you?🤔
➡️ https://t.co/bVmsSZJfQE

#PokemonSwitch #NintendoSwitch #pokemon #PokemonLetsGoPikachu #pokemondirect",2018-05-18 02:43:55+00:00,"Japanese Pokémon channel (YT) posted this about 20 minutes ago. 
You know that this is what we'll get in next games and beyond, don't you?🤔
➡️ http #NintendoSwitch #pokemon #PokemonLetsGoPikachu #pokemondirect",[0.01709506 0.80388206 0.17902294],Neutral
